Threads starting...
a[7861] = 1972 
a[7862] = 3548 
a[7863] = 332 
a[7864] = 1168 
a[7865] = 144 
a[7866] = 1072 
a[7867] = 2868 
a[7868] = 560 
a[7869] = 872 
a[7870] = 340 
a[7871] = 1888 
a[7872] = 1204 
a[7873] = 1612 
a[7874] = 160 
a[7875] = 1964 
a[7876] = 1004 
a[7877] = 2048 
a[7878] = 2964 
a[7879] = 3160 
a[7880] = 768 
a[7881] = 16 
a[7882] = 3728 
a[7883] = 992 
a[7884] = 1052 
a[7885] = 2428 
a[7886] = 908 
a[8489] = 1812 
a[8490] = 508 
a[8491] = 3020 
a[8492] = 2812 
a[8493] = 1244 
a[8494] = 3116 
a[8495] = 3304 
a[8496] = 148 
a[8497] = 1300 
a[8498] = 1264 
a[8499] = 200 
a[8500] = 3748 
a[8501] = 460 
a[8502] = 680 
a[8503] = 220 
a[8504] = 3096 
a[8505] = 652 
a[8506] = 2432 
a[8507] = 1116 
a[8508] = 1680 
a[8509] = 1896 
a[8510] = 1584 
a[8511] = 528 
a[8512] = 1696 
a[8513] = 1268 
a[8514] = 2680 
a[8515] = 3840 
a[8516] = 3016 
a[8517] = 1040 
a[8518] = 348 
a[8519] = 340 
a[8520] = 2848 
a[8521] = 848 
a[8522] = 760 
a[8523] = 3060 
a[8524] = 2088 
a[8525] = 3868 
a[8526] = 3764 
a[8527] = 2228 
a[8528] = 2572 
a[7887] = 2092 
a[7888] = 708 
a[7889] = 3944 
a[7890] = 2240 
a[7891] = 928 
a[7892] = 1908 
a[7893] = 3192 
a[7894] = 2660 
a[7895] = 3068 
a[7896] = 3328 
a[7897] = 3728 
a[7898] = 3336 
a[7899] = 3884 
a[7900] = 2000 
a[7901] = 3668 
a[7902] = 3172 
a[7903] = 3196 
a[7904] = 2680 
a[7905] = 3324 
a[7906] = 1152 
a[7907] = 3676 
a[7908] = 2776 
a[7909] = 1520 
a[7910] = 236 
a[7911] = 944 
a[7912] = 1528 
a[7913] = 3956 
a[7914] = 1932 
a[7915] = 3980 
a[7916] = 2380 
a[7917] = 240 
a[7918] = 2064 
a[7919] = 488 
a[7920] = 176 
a[7921] = 1708 
a[7922] = 1408 
a[8529] = 2432 
a[8530] = 2420 
a[8531] = 2312 
a[8532] = 2884 
a[8533] = 3096 
a[8534] = 3932 
a[8535] = 3380 
a[8536] = 1148 
a[8537] = 2360 
a[8538] = 1896 
a[8539] = 228 
a[8540] = 1656 
a[8541] = 880 
a[8542] = 748 
a[8543] = 752 
a[8544] = 2140 
a[8545] = 832 
a[8546] = 584 
a[8547] = 1148 
a[8548] = 1864 
a[8549] = 924 
a[8550] = 1480 
a[8551] = 2112 
a[8552] = 1764 
a[8553] = 2232 
a[8554] = 2576 
a[8555] = 1252 
a[8556] = 3504 
a[8557] = 2332 
a[8558] = 3476 
a[8559] = 2068 
a[8560] = 756 
a[8561] = 3296 
a[8562] = 1780 
a[8563] = 1040 
a[8564] = 3792 
a[7923] = 3484 
a[7924] = 892 
a[7925] = 60 
a[7926] = 2544 
a[7927] = 1620 
a[7928] = 1188 
a[7929] = 3280 
a[7930] = 1496 
a[7931] = 3184 
a[7932] = 352 
a[7933] = 660 
a[7934] = 2372 
a[7935] = 3024 
a[7936] = 1388 
a[7937] = 928 
a[7938] = 2696 
a[7939] = 156 
a[7940] = 3848 
a[7941] = 2924 
a[7942] = 1092 
a[7943] = 2776 
a[7944] = 284 
a[7945] = 3016 
a[7946] = 2752 
a[7947] = 2656 
a[7948] = 656 
a[7949] = 2216 
a[7950] = 544 
a[7951] = 2232 
a[7952] = 3916 
a[7953] = 1944 
a[7954] = 1708 
a[7955] = 2208 
a[7956] = 3404 
a[7957] = 1652 
a[7958] = 3824 
a[8565] = 1704 
a[8566] = 412 
a[8567] = 932 
a[8568] = 1464 
a[8569] = 2300 
a[8570] = 1152 
a[8571] = 3112 
a[8572] = 3176 
a[8573] = 3304 
a[8574] = 3856 
a[8575] = 2716 
a[8576] = 128 
a[8577] = 1840 
a[8578] = 3860 
a[8579] = 3392 
a[8580] = 164 
a[8581] = 2740 
a[8582] = 2908 
a[8583] = 1924 
a[8584] = 2376 
a[8585] = 1476 
a[8586] = 576 
a[8587] = 1872 
a[8588] = 3800 
a[8589] = 44 
a[8590] = 1340 
a[8591] = 552 
a[8592] = 744 
a[8593] = 3112 
a[8594] = 1584 
a[8595] = 528 
a[8596] = 2216 
a[8597] = 3400 
a[8598] = 1456 
a[8599] = 3676 
a[8600] = 3100 
a[8601] = 8 
a[8602] = 188 
a[8603] = 3676 
a[8604] = 712 
a[8605] = 1448 
a[8606] = 2388 
a[8607] = 832 
a[8608] = 688 
a[8609] = 2240 
a[8610] = 1628 
a[8611] = 848 
a[8612] = 972 
a[8613] = 528 
a[8614] = 172 
a[8615] = 3340 
a[8616] = 1996 
a[8617] = 740 
a[8618] = 2612 
a[7959] = 1996 
a[7960] = 2336 
a[7961] = 2720 
a[7962] = 1172 
a[7963] = 2680 
a[7964] = 3376 
a[7965] = 944 
a[7966] = 1696 
a[7967] = 2164 
a[7968] = 3272 
a[7969] = 1792 
a[7970] = 2312 
a[7971] = 3112 
a[7972] = 2120 
a[7973] = 3396 
a[7974] = 1884 
a[7975] = 2396 
a[7976] = 3816 
a[7977] = 2036 
a[7978] = 2452 
a[7979] = 1872 
a[7980] = 244 
a[7981] = 2988 
a[7982] = 100 
a[7983] = 156 
a[7984] = 2332 
a[7985] = 3208 
a[7986] = 3764 
a[7987] = 3136 
a[7988] = 2264 
a[7989] = 3580 
a[7990] = 1124 
a[8619] = 3196 
a[8620] = 2188 
a[8621] = 1352 
a[8622] = 3740 
a[8623] = 2924 
a[8624] = 1864 
a[8625] = 2728 
a[8626] = 3444 
a[8627] = 76 
a[8628] = 3528 
a[8629] = 2300 
a[8630] = 1152 
a[8631] = 2620 
a[8632] = 3712 
a[8633] = 1332 
a[8634] = 2292 
a[8635] = 416 
a[8636] = 180 
a[8637] = 672 
a[8638] = 2652 
a[8639] = 864 
a[8640] = 312 
a[8641] = 272 
a[8642] = 1704 
a[8643] = 1276 
a[8644] = 2200 
a[8645] = 3276 
a[8646] = 2020 
a[8647] = 188 
a[8648] = 8 
a[8649] = 2032 
a[8650] = 784 
a[8651] = 2188 
a[8652] = 788 
a[7991] = 592 
a[7992] = 2296 
a[7993] = 3696 
a[7994] = 3264 
a[7995] = 3072 
a[7996] = 2044 
a[7997] = 2360 
a[7998] = 2636 
a[7999] = 1308 
a[8000] = 148 
a[8001] = 940 
a[8002] = 416 
a[8003] = 2260 
a[8004] = 1736 
a[8005] = 3700 
a[8006] = 2056 
a[8007] = 1544 
a[8008] = 1728 
a[8009] = 500 
a[8010] = 3412 
a[8011] = 1964 
a[8012] = 3480 
a[8013] = 912 
a[8014] = 3520 
a[8015] = 3212 
a[8016] = 1520 
a[8017] = 3280 
a[8018] = 2340 
a[8019] = 3776 
a[8020] = 260 
a[8021] = 3460 
a[8022] = 1768 
a[8023] = 3956 
a[8024] = 556 
a[8025] = 1024 
a[8026] = 428 
a[8027] = 2592 
a[8028] = 788 
a[8029] = 3056 
a[8653] = 520 
a[8654] = 1104 
a[8655] = 2644 
a[8656] = 648 
a[8657] = 1952 
a[8658] = 2712 
a[8659] = 168 
a[8660] = 244 
a[8661] = 1264 
a[8662] = 188 
a[8663] = 1356 
a[8664] = 4000 
a[8665] = 2472 
a[8666] = 1768 
a[8667] = 172 
a[8668] = 544 
a[8669] = 412 
a[8670] = 2436 
a[8671] = 848 
a[8672] = 2084 
a[8673] = 1540 
a[8674] = 3528 
a[8675] = 276 
a[8676] = 808 
a[8677] = 2948 
a[8678] = 1864 
a[8679] = 812 
a[8030] = 3896 
a[8031] = 928 
a[8032] = 1396 
a[8033] = 1712 
a[8034] = 588 
a[8035] = 3128 
a[8036] = 1404 
a[8037] = 2636 
a[8038] = 2072 
a[8039] = 3124 
a[8040] = 536 
a[8041] = 2884 
a[8042] = 2488 
a[8043] = 8 
a[8044] = 3788 
a[8045] = 2004 
a[8046] = 620 
a[8047] = 2712 
a[8048] = 2684 
a[8049] = 2952 
a[8050] = 2480 
a[8051] = 344 
a[8052] = 3812 
a[8680] = 972 
a[8681] = 2640 
a[8682] = 400 
a[8683] = 1752 
a[8684] = 560 
a[8685] = 1500 
a[8686] = 392 
a[8687] = 2608 
a[8688] = 852 
a[8689] = 504 
a[8690] = 176 
a[8691] = 2496 
a[8692] = 1764 
a[8693] = 360 
a[8694] = 3848 
a[8695] = 1756 
a[8696] = 2824 
a[8697] = 1608 
a[8698] = 3328 
a[8699] = 3364 
a[8700] = 3420 
a[8701] = 1760 
a[8702] = 1612 
a[8703] = 1496 
a[8704] = 3292 
a[8705] = 1132 
a[8706] = 3172 
a[8707] = 1504 
a[8053] = 244 
a[8054] = 296 
a[8055] = 364 
a[8056] = 2668 
a[8057] = 2124 
a[8058] = 2948 
a[8059] = 3448 
a[8060] = 2584 
a[8061] = 244 
a[8062] = 1776 
a[8063] = 3972 
a[8064] = 1948 
a[8065] = 3764 
a[8066] = 500 
a[8067] = 752 
a[8068] = 2392 
a[8069] = 2568 
a[8070] = 1276 
a[8071] = 2920 
a[8072] = 1444 
a[8073] = 3760 
a[8074] = 328 
a[8075] = 2636 
a[8076] = 3164 
a[8077] = 940 
a[8078] = 1340 
a[8079] = 3248 
a[8080] = 1296 
a[8081] = 1220 
a[8082] = 3584 
a[8083] = 2508 
a[8084] = 2864 
a[8085] = 1280 
a[8086] = 2864 
a[8087] = 1528 
a[8088] = 808 
a[8708] = 72 
a[8709] = 1028 
a[8710] = 2308 
a[8711] = 2448 
a[8712] = 1068 
a[8713] = 108 
a[8714] = 192 
a[8715] = 1624 
a[8716] = 1600 
a[8717] = 1984 
a[8718] = 224 
a[8719] = 3852 
a[8720] = 3892 
a[8721] = 396 
a[8722] = 2344 
a[8723] = 3056 
a[8724] = 2156 
a[8725] = 2184 
a[8726] = 2212 
a[8727] = 972 
a[8728] = 1192 
a[8729] = 1532 
a[8730] = 1736 
a[8731] = 2012 
a[8732] = 692 
a[8733] = 3344 
a[8734] = 3500 
a[8735] = 1388 
a[8736] = 1876 
a[8737] = 72 
a[8738] = 2884 
a[8739] = 1944 
a[8740] = 1092 
a[8741] = 2592 
a[8742] = 384 
a[8743] = 2152 
a[8744] = 2692 
a[8745] = 1976 
a[8746] = 1176 
a[8747] = 1696 
a[8748] = 1364 
a[8749] = 2804 
a[8750] = 1540 
a[8751] = 1248 
a[8089] = 3216 
a[8090] = 2376 
a[8091] = 3384 
a[8092] = 860 
a[8093] = 1556 
a[8094] = 3348 
a[8095] = 2804 
a[8096] = 1312 
a[8097] = 3844 
a[8098] = 956 
a[8099] = 1108 
a[8100] = 3812 
a[8101] = 2228 
a[8102] = 1428 
a[8103] = 1248 
a[8104] = 3388 
a[8105] = 3160 
a[8106] = 1284 
a[8107] = 2544 
a[8108] = 1500 
a[8109] = 2616 
a[8110] = 1784 
a[8111] = 2788 
a[8112] = 1240 
a[8113] = 2768 
a[8114] = 1292 
a[8115] = 96 
a[8116] = 44 
a[8117] = 1556 
a[8118] = 3024 
a[8119] = 844 
a[8752] = 600 
a[8753] = 1284 
a[8754] = 1704 
a[8755] = 2748 
a[8756] = 868 
a[8757] = 3908 
a[8758] = 1120 
a[8759] = 2052 
a[8760] = 2840 
a[8761] = 260 
a[8762] = 56 
a[8763] = 936 
a[8764] = 1004 
a[8765] = 956 
a[8766] = 3724 
a[8767] = 2872 
a[8768] = 1020 
a[8769] = 2600 
a[8770] = 808 
a[8771] = 3512 
a[8772] = 2592 
a[8773] = 2592 
a[8774] = 3068 
a[8775] = 1276 
a[8776] = 564 
a[8777] = 236 
a[8778] = 372 
a[8779] = 1920 
a[8780] = 440 
a[8781] = 1908 
a[8782] = 568 
a[8783] = 1032 
a[8784] = 592 
a[8785] = 3672 
a[8120] = 2172 
a[8121] = 1396 
a[8122] = 220 
a[8123] = 3028 
a[8124] = 352 
a[8125] = 968 
a[8126] = 1824 
a[8127] = 3064 
a[8128] = 2212 
a[8129] = 180 
a[8130] = 1572 
a[8131] = 2016 
a[8132] = 2400 
a[8133] = 2996 
a[8134] = 668 
a[8135] = 1780 
a[8136] = 3556 
a[8137] = 1944 
a[8138] = 1724 
a[8139] = 1048 
a[8140] = 1964 
a[8141] = 3500 
a[8142] = 1240 
a[8143] = 3196 
a[8144] = 2264 
a[8145] = 2524 
a[8146] = 3284 
a[8147] = 3708 
a[8148] = 1480 
a[8149] = 2304 
a[8150] = 544 
a[8151] = 3648 
a[8152] = 1100 
a[8153] = 2164 
a[8154] = 2668 
a[8155] = 2852 
a[8156] = 532 
a[8157] = 1892 
a[8158] = 1908 
a[8159] = 2740 
a[8160] = 2064 
a[8786] = 3772 
a[8787] = 1456 
a[8788] = 980 
a[8789] = 2296 
a[8790] = 3500 
a[8791] = 1220 
a[8792] = 2548 
a[8793] = 960 
a[8794] = 2148 
a[8795] = 3544 
a[8796] = 3316 
a[8797] = 1864 
a[8798] = 3816 
a[8799] = 1740 
a[8800] = 1864 
a[8801] = 620 
a[8802] = 2652 
a[8803] = 448 
a[8804] = 3204 
a[8805] = 1712 
a[8806] = 1720 
a[8807] = 1168 
a[8808] = 3352 
a[8809] = 3492 
a[8810] = 488 
a[8811] = 3784 
a[8812] = 1392 
a[8813] = 2456 
a[8814] = 812 
a[8815] = 3388 
a[8816] = 2120 
a[8817] = 1984 
a[8818] = 836 
a[8819] = 3092 
a[8820] = 272 
a[8821] = 1736 
a[8161] = 3476 
a[8162] = 2156 
a[8163] = 1868 
a[8164] = 3872 
a[8165] = 224 
a[8166] = 1048 
a[8167] = 3420 
a[8168] = 3572 
a[8169] = 2768 
a[8170] = 460 
a[8171] = 1528 
a[8172] = 3668 
a[8173] = 1692 
a[8174] = 2124 
a[8175] = 3332 
a[8176] = 1616 
a[8177] = 1400 
a[8178] = 3032 
a[8179] = 500 
a[8180] = 1104 
a[8181] = 976 
a[8182] = 140 
a[8183] = 2196 
a[8184] = 3132 
a[8185] = 2800 
a[8186] = 2448 
a[8187] = 3660 
a[8188] = 2092 
a[8189] = 352 
a[8190] = 3800 
a[8191] = 148 
a[8192] = 1228 
a[8193] = 3356 
a[8194] = 2008 
a[8195] = 2500 
a[8196] = 3576 
a[8197] = 3052 
a[8822] = 308 
a[8823] = 220 
a[8824] = 2688 
a[8825] = 3856 
a[8826] = 1164 
a[8827] = 3408 
a[8828] = 1716 
a[8829] = 976 
a[8830] = 2548 
a[8831] = 980 
a[8832] = 2996 
a[8833] = 1192 
a[8834] = 1424 
a[8835] = 3600 
a[8836] = 2900 
a[8837] = 544 
a[8838] = 764 
a[8839] = 2244 
a[8840] = 28 
a[8841] = 2652 
a[8842] = 2020 
a[8843] = 2824 
a[8844] = 1104 
a[8845] = 232 
a[8846] = 2204 
a[8847] = 3216 
a[8848] = 2212 
a[8849] = 3032 
a[8850] = 3712 
a[8851] = 3884 
a[8852] = 760 
a[8853] = 12 
a[8854] = 1508 
a[8855] = 852 
a[8856] = 1268 
a[8198] = 3320 
a[8199] = 548 
a[8200] = 3220 
a[8201] = 3772 
a[8202] = 2068 
a[8203] = 2880 
a[8204] = 2868 
a[8205] = 184 
a[8206] = 2208 
a[8207] = 1884 
a[8208] = 2984 
a[8209] = 1232 
a[8210] = 2376 
a[8211] = 84 
a[8212] = 2204 
a[8213] = 3916 
a[8214] = 3680 
a[8215] = 2736 
a[8216] = 2708 
a[8217] = 2124 
a[8218] = 3796 
a[8219] = 792 
a[8220] = 3876 
a[8221] = 996 
a[8222] = 2344 
a[8223] = 2504 
a[8224] = 348 
a[8225] = 1752 
a[8226] = 2404 
a[8227] = 1324 
a[8228] = 2204 
a[8229] = 1716 
a[8230] = 1864 
a[8231] = 1416 
a[8232] = 2888 
a[8233] = 1332 
a[8234] = 292 
a[8235] = 3156 
a[8236] = 1508 
a[8237] = 3900 
a[8238] = 1036 
a[8239] = 1892 
a[8240] = 1124 
a[8857] = 2664 
a[8858] = 1660 
a[8859] = 384 
a[8860] = 1040 
a[8861] = 200 
a[8862] = 1360 
a[8863] = 28 
a[8864] = 1384 
a[8865] = 2776 
a[8866] = 3624 
a[8867] = 276 
a[8868] = 3312 
a[8869] = 1788 
a[8870] = 3920 
a[8871] = 740 
a[8872] = 432 
a[8873] = 1936 
a[8874] = 3556 
a[8875] = 2936 
a[8876] = 2160 
a[8877] = 1752 
a[8878] = 3556 
a[8879] = 1772 
a[8880] = 2184 
a[8881] = 3260 
a[8882] = 3060 
a[8883] = 348 
a[8884] = 672 
a[8885] = 1968 
a[8886] = 1192 
a[8887] = 1932 
a[8241] = 812 
a[8242] = 1968 
a[8243] = 728 
a[8244] = 724 
a[8245] = 3052 
a[8246] = 3460 
a[8247] = 832 
a[8248] = 2576 
a[8249] = 3248 
a[8250] = 3028 
a[8251] = 3852 
a[8252] = 240 
a[8253] = 1364 
a[8254] = 3756 
a[8255] = 1988 
a[8256] = 3108 
a[8257] = 2152 
a[8258] = 712 
a[8259] = 1308 
a[8260] = 3860 
a[8261] = 3976 
a[8262] = 124 
a[8263] = 148 
a[8264] = 1300 
a[8265] = 408 
a[8266] = 3300 
a[8267] = 208 
a[8268] = 300 
a[8269] = 1736 
a[8270] = 2092 
a[8271] = 2828 
a[8272] = 3948 
a[8273] = 1464 
a[8274] = 3548 
a[8275] = 664 
a[8888] = 2032 
a[8889] = 2844 
a[8890] = 2312 
a[8891] = 3068 
a[8892] = 3036 
a[8893] = 3664 
a[8894] = 3088 
a[8895] = 1820 
a[8896] = 3840 
a[8897] = 112 
a[8898] = 2092 
a[8899] = 552 
a[8900] = 1892 
a[8901] = 2004 
a[8902] = 1284 
a[8903] = 3728 
a[8904] = 1340 
a[8905] = 2244 
a[8906] = 2656 
a[8907] = 904 
a[8908] = 3988 
a[8909] = 2204 
a[8910] = 76 
a[8911] = 3576 
a[8912] = 2864 
a[8913] = 3128 
a[8914] = 3916 
a[8915] = 3528 
a[8916] = 1088 
a[8917] = 2508 
a[8918] = 2864 
a[8276] = 1916 
a[8277] = 408 
a[8278] = 2900 
a[8279] = 484 
a[8280] = 1060 
a[8281] = 1920 
a[8282] = 1736 
a[8283] = 2700 
a[8284] = 684 
a[8285] = 1484 
a[8286] = 680 
a[8287] = 1192 
a[8288] = 3628 
a[8289] = 2792 
a[8290] = 3900 
a[8291] = 888 
a[8292] = 2760 
a[8293] = 20 
a[8294] = 1028 
a[8295] = 52 
a[8296] = 1828 
a[8297] = 320 
a[8298] = 1660 
a[8299] = 2124 
a[8300] = 3456 
a[8301] = 1152 
a[8302] = 2352 
a[8303] = 3400 
a[8304] = 16 
a[8305] = 3300 
a[8306] = 1464 
a[8307] = 1924 
a[8308] = 3704 
a[8309] = 356 
a[8310] = 3808 
a[8919] = 3116 
a[8920] = 1344 
a[8921] = 1168 
a[8922] = 3584 
a[8923] = 1780 
a[8924] = 2232 
a[8925] = 72 
a[8926] = 3592 
a[8927] = 2064 
a[8928] = 180 
a[8929] = 3084 
a[8930] = 16 
a[8931] = 3472 
a[8932] = 2492 
a[8933] = 1292 
a[8934] = 600 
a[8935] = 3824 
a[8936] = 3528 
a[8937] = 660 
a[8938] = 720 
a[8939] = 920 
a[8940] = 264 
a[8941] = 792 
a[8942] = 488 
a[8943] = 3124 
a[8944] = 1320 
a[8945] = 1804 
a[8946] = 52 
a[8947] = 3812 
a[8948] = 304 
a[8949] = 2908 
a[8950] = 328 
a[8951] = 3048 
a[8952] = 1476 
a[8953] = 3904 
a[8954] = 820 
a[8311] = 756 
a[8312] = 2268 
a[8313] = 1536 
a[8314] = 856 
a[8315] = 352 
a[8316] = 3012 
a[8317] = 2936 
a[8318] = 1540 
a[8319] = 2632 
a[8320] = 1720 
a[8321] = 1432 
a[8322] = 3512 
a[8323] = 472 
a[8324] = 1444 
a[8325] = 1944 
a[8326] = 1924 
a[8327] = 3268 
a[8328] = 3664 
a[8329] = 984 
a[8330] = 2792 
a[8331] = 3116 
a[8332] = 2128 
a[8333] = 1136 
a[8334] = 2508 
a[8335] = 2140 
a[8336] = 428 
a[8337] = 3964 
a[8338] = 1464 
a[8339] = 1532 
a[8340] = 1724 
a[8341] = 1268 
a[8342] = 3688 
a[8955] = 3700 
a[8956] = 3968 
a[8957] = 1812 
a[8958] = 3164 
a[8959] = 1548 
a[8960] = 2300 
a[8961] = 3172 
a[8962] = 1016 
a[8963] = 784 
a[8964] = 1868 
a[8965] = 3016 
a[8966] = 600 
a[8967] = 1388 
a[8968] = 3668 
a[8969] = 2724 
a[8970] = 3708 
a[8971] = 3928 
a[8972] = 916 
a[8973] = 1596 
a[8974] = 452 
a[8975] = 2228 
a[8976] = 3392 
a[8977] = 496 
a[8978] = 3440 
a[8979] = 3688 
a[8980] = 808 
a[8981] = 3760 
a[8982] = 2728 
a[8983] = 2276 
a[8984] = 3656 
a[8985] = 948 
a[8986] = 3380 
a[8343] = 1392 
a[8344] = 2796 
a[8345] = 536 
a[8346] = 1740 
a[8347] = 1804 
a[8348] = 3464 
a[8349] = 680 
a[8350] = 1836 
a[8351] = 1176 
a[8352] = 2104 
a[8353] = 2752 
a[8354] = 3048 
a[8355] = 952 
a[8356] = 688 
a[8357] = 2372 
a[8358] = 212 
a[8359] = 344 
a[8360] = 756 
a[8361] = 404 
a[8362] = 860 
a[8363] = 2880 
a[8364] = 2940 
a[8365] = 768 
a[8366] = 2420 
a[8367] = 768 
a[8368] = 2136 
a[8369] = 3876 
a[8370] = 2296 
a[8987] = 1028 
a[8988] = 2756 
a[8989] = 2536 
a[8990] = 2568 
a[8991] = 1048 
a[8992] = 1704 
a[8993] = 984 
a[8994] = 3232 
a[8995] = 3564 
a[8996] = 3996 
a[8997] = 3824 
a[8998] = 2352 
a[8999] = 3656 
a[9000] = 3948 
a[9001] = 2056 
a[9002] = 984 
a[9003] = 856 
a[9004] = 3644 
a[9005] = 2836 
a[9006] = 488 
a[9007] = 3032 
a[9008] = 3328 
a[9009] = 3920 
a[9010] = 120 
a[9011] = 1536 
a[9012] = 3676 
a[9013] = 2844 
a[9014] = 3804 
a[9015] = 732 
a[9016] = 3784 
a[9017] = 3176 
a[8371] = 3852 
a[8372] = 1136 
a[8373] = 1976 
a[8374] = 2644 
a[8375] = 1336 
a[8376] = 3916 
a[8377] = 376 
a[8378] = 3132 
a[8379] = 3372 
a[8380] = 1048 
a[8381] = 960 
a[8382] = 1952 
a[8383] = 556 
a[8384] = 1112 
a[8385] = 2400 
a[8386] = 1500 
a[8387] = 1792 
a[8388] = 2176 
a[8389] = 3112 
a[8390] = 3540 
a[8391] = 2924 
a[8392] = 3508 
a[8393] = 1800 
a[8394] = 3204 
a[8395] = 3848 
a[8396] = 2564 
a[8397] = 3024 
a[8398] = 608 
a[8399] = 2100 
a[8400] = 304 
a[8401] = 2896 
a[8402] = 1944 
a[8403] = 2840 
a[8404] = 2276 
a[8405] = 1988 
a[9018] = 1752 
a[9019] = 3940 
a[9020] = 3116 
a[9021] = 316 
a[9022] = 2388 
a[9023] = 812 
a[9024] = 2700 
a[9025] = 3020 
a[9026] = 1776 
a[9027] = 2688 
a[9028] = 248 
a[9029] = 1528 
a[9030] = 3748 
a[9031] = 188 
a[9032] = 3576 
a[9033] = 2132 
a[9034] = 2448 
a[9035] = 624 
a[9036] = 964 
a[9037] = 2928 
a[9038] = 1056 
a[9039] = 1692 
a[9040] = 2840 
a[9041] = 1168 
a[9042] = 3220 
a[9043] = 3916 
a[9044] = 1412 
a[9045] = 3016 
a[9046] = 644 
a[9047] = 2600 
a[9048] = 3596 
a[9049] = 2388 
a[9050] = 3940 
a[9051] = 2704 
a[9052] = 104 
a[9053] = 3732 
a[9054] = 916 
a[9055] = 2800 
a[9056] = 2744 
a[9057] = 92 
a[8406] = 168 
a[8407] = 3592 
a[8408] = 2360 
a[8409] = 700 
a[8410] = 364 
a[8411] = 808 
a[8412] = 3064 
a[8413] = 3716 
a[8414] = 1356 
a[8415] = 168 
a[8416] = 3520 
a[8417] = 256 
a[8418] = 3364 
a[8419] = 1688 
a[8420] = 3360 
a[8421] = 2896 
a[8422] = 2012 
a[8423] = 268 
a[8424] = 2096 
a[8425] = 2620 
a[8426] = 108 
a[8427] = 652 
a[8428] = 1636 
a[9058] = 2888 
a[9059] = 2984 
a[9060] = 1612 
a[9061] = 2628 
a[9062] = 3168 
a[9063] = 2592 
a[9064] = 2164 
a[9065] = 1608 
a[9066] = 3208 
a[9067] = 3120 
a[9068] = 528 
a[9069] = 256 
a[9070] = 804 
a[9071] = 768 
a[9072] = 2824 
a[9073] = 16 
a[9074] = 680 
a[9075] = 232 
a[9076] = 432 
a[9077] = 2724 
a[9078] = 232 
a[9079] = 1428 
a[9080] = 2512 
a[9081] = 164 
a[9082] = 1532 
a[9083] = 2612 
a[9084] = 3888 
a[9085] = 2440 
a[9086] = 2812 
a[9087] = 2628 
a[9088] = 2524 
a[9089] = 1692 
a[9090] = 1604 
a[9091] = 132 
a[9092] = 1724 
a[8429] = 712 
a[8430] = 152 
a[8431] = 3340 
a[8432] = 1008 
a[8433] = 3496 
a[8434] = 2176 
a[8435] = 684 
a[8436] = 1480 
a[8437] = 3744 
a[8438] = 268 
a[8439] = 3832 
a[8440] = 440 
a[8441] = 628 
a[8442] = 2040 
a[8443] = 3496 
a[8444] = 336 
a[8445] = 800 
a[8446] = 3656 
a[8447] = 3848 
a[8448] = 1048 
a[8449] = 420 
a[8450] = 2936 
a[8451] = 1812 
a[8452] = 3308 
a[8453] = 2352 
a[8454] = 2072 
a[8455] = 2808 
a[8456] = 964 
a[8457] = 3584 
a[8458] = 860 
a[8459] = 4000 
a[8460] = 1696 
a[8461] = 1008 
a[8462] = 3336 
a[8463] = 104 
a[8464] = 496 
a[9093] = 764 
a[9094] = 2716 
a[9095] = 3880 
a[9096] = 3772 
a[9097] = 3324 
a[9098] = 400 
a[9099] = 1700 
a[9100] = 980 
a[9101] = 1196 
a[9102] = 3872 
a[9103] = 3796 
a[9104] = 2612 
a[9105] = 544 
a[9106] = 1428 
a[9107] = 444 
a[9108] = 668 
a[9109] = 1652 
a[9110] = 1868 
a[9111] = 3172 
a[9112] = 1812 
a[9113] = 3392 
a[9114] = 3184 
a[9115] = 1692 
a[9116] = 3236 
a[9117] = 1988 
a[9118] = 1720 
a[8465] = 2912 
a[9119] = 3160 
a[8466] = 784 
a[9120] = 1084 
a[8467] = 1968 
a[9121] = 3320 
a[8468] = 2648 
a[9122] = 692 
a[8469] = 2452 
a[9123] = 208 
a[8470] = 3200 
a[9124] = 1484 
a[8471] = 3080 
a[8472] = 480 
a[8473] = 1236 
a[8474] = 3976 
a[8475] = 2220 
a[8476] = 2028 
a[8477] = 1036 
a[8478] = 3468 
a[8479] = 476 
a[8480] = 1448 
a[8481] = 2400 
a[8482] = 2280 
a[8483] = 2160 
a[8484] = 744 
a[8485] = 348 
a[8486] = 960 
a[8487] = 3108 
a[8488] = 1332 
a[8489] = 1812 
a[8490] = 508 
a[8491] = 3020 
a[8492] = 2812 
a[8493] = 1244 
a[9125] = 808 
a[8494] = 3116 
a[9126] = 80 
a[8495] = 3304 
a[9127] = 2660 
a[8496] = 148 
a[9128] = 124 
a[8497] = 1300 
a[9129] = 472 
a[8498] = 1264 
a[9130] = 352 
a[8499] = 200 
a[9131] = 2504 
a[8500] = 3748 
a[9132] = 3068 
a[8501] = 460 
a[9133] = 216 
a[8502] = 680 
a[9134] = 2296 
a[8503] = 220 
a[9135] = 3080 
a[8504] = 3096 
a[9136] = 2160 
a[8505] = 652 
a[9137] = 1124 
a[8506] = 2432 
a[9138] = 3516 
a[8507] = 1116 
a[9139] = 2820 
a[8508] = 1680 
a[9140] = 2772 
a[8509] = 1896 
a[9141] = 2784 
a[8510] = 1584 
