Threads starting...
a[6347] = 1908 
a[8110] = 3048 
a[6348] = 3884 
a[8111] = 3280 
a[8112] = 3684 
a[8113] = 1460 
a[8114] = 1968 
a[8115] = 800 
a[8116] = 188 
a[8117] = 3116 
a[8118] = 384 
a[8119] = 2780 
a[8120] = 1780 
a[8121] = 2500 
a[8122] = 3764 
a[8123] = 348 
a[8124] = 3316 
a[8125] = 2856 
a[8126] = 360 
a[8127] = 2928 
a[8128] = 1648 
a[8129] = 1336 
a[8130] = 1720 
a[8131] = 1960 
a[8132] = 2896 
a[8133] = 2048 
a[8134] = 2684 
a[8135] = 3544 
a[8136] = 1964 
a[8137] = 3284 
a[8138] = 3892 
a[8139] = 1016 
a[8140] = 2252 
a[8141] = 2932 
a[8142] = 1700 
a[8143] = 3336 
a[6349] = 428 
a[8144] = 1796 
a[6350] = 1228 
a[8145] = 3660 
a[6351] = 824 
a[8146] = 132 
a[8147] = 1976 
a[8148] = 180 
a[8149] = 508 
a[8150] = 2156 
a[8151] = 1952 
a[8152] = 408 
a[8153] = 3324 
a[8154] = 3704 
a[8155] = 1128 
a[8156] = 3580 
a[8157] = 1464 
a[8158] = 1456 
a[8159] = 1220 
a[8160] = 2792 
a[8161] = 576 
a[8162] = 580 
a[8163] = 3092 
a[8164] = 2620 
a[8165] = 3256 
a[8166] = 2628 
a[8167] = 576 
a[8168] = 2536 
a[8169] = 3920 
a[8170] = 2992 
a[8171] = 2188 
a[8172] = 252 
a[6352] = 284 
a[8173] = 684 
a[6353] = 240 
a[8174] = 2924 
a[6354] = 2052 
a[8175] = 2040 
a[6355] = 3888 
a[8176] = 1748 
a[6356] = 1972 
a[8177] = 3048 
a[6357] = 2224 
a[8178] = 1420 
a[6358] = 1912 
a[8179] = 1920 
a[6359] = 3460 
a[8180] = 960 
a[6360] = 2944 
a[8181] = 3568 
a[6361] = 2412 
a[8182] = 1272 
a[6362] = 3068 
a[8183] = 2768 
a[6363] = 3432 
a[8184] = 292 
a[6364] = 2244 
a[8185] = 968 
a[6365] = 2272 
a[8186] = 1296 
a[6366] = 1320 
a[8187] = 3864 
a[6367] = 2720 
a[8188] = 3832 
a[6368] = 1988 
a[8189] = 2748 
a[6369] = 548 
a[8190] = 2488 
a[6370] = 1436 
a[8191] = 2620 
a[6371] = 2904 
a[8192] = 3316 
a[6372] = 688 
a[8193] = 3060 
a[6373] = 944 
a[6374] = 368 
a[6375] = 772 
a[6376] = 76 
a[6377] = 1912 
a[6378] = 84 
a[6379] = 3952 
a[6380] = 3744 
a[6381] = 1304 
a[6382] = 2180 
a[6383] = 20 
a[6384] = 2948 
a[6385] = 224 
a[6386] = 3904 
a[6387] = 2320 
a[6388] = 3848 
a[6389] = 1808 
a[6390] = 3180 
a[6391] = 2784 
a[6392] = 1624 
a[6393] = 2244 
a[6394] = 3616 
a[6395] = 3860 
a[6396] = 508 
a[6397] = 932 
a[6398] = 3984 
a[6399] = 2488 
a[6400] = 2880 
a[8194] = 1704 
a[6401] = 1412 
a[8195] = 1928 
a[6402] = 2792 
a[8196] = 3720 
a[6403] = 3560 
a[8197] = 1732 
a[6404] = 3756 
a[8198] = 2496 
a[6405] = 560 
a[8199] = 3656 
a[6406] = 1736 
a[8200] = 3052 
a[6407] = 1232 
a[8201] = 2892 
a[6408] = 2468 
a[8202] = 3244 
a[6409] = 1812 
a[8203] = 3296 
a[6410] = 2588 
a[8204] = 3568 
a[6411] = 2204 
a[8205] = 2160 
a[6412] = 516 
a[8206] = 2740 
a[6413] = 760 
a[8207] = 1308 
a[6414] = 2216 
a[8208] = 2612 
a[6415] = 864 
a[8209] = 152 
a[6416] = 2384 
a[8210] = 3220 
a[6417] = 3520 
a[6418] = 584 
a[6419] = 3632 
a[6420] = 2732 
a[6421] = 3760 
a[6422] = 2408 
a[6423] = 348 
a[6424] = 1996 
a[6425] = 3424 
a[6426] = 1608 
a[6427] = 3904 
a[6428] = 348 
a[6429] = 2992 
a[6430] = 3792 
a[6431] = 632 
a[6432] = 400 
a[6433] = 3988 
a[6434] = 184 
a[6435] = 148 
a[6436] = 540 
a[6437] = 1912 
a[6438] = 2784 
a[6439] = 408 
a[8211] = 3564 
a[6440] = 1124 
a[8212] = 1120 
a[6441] = 1364 
a[8213] = 1896 
a[6442] = 2604 
a[8214] = 3732 
a[6443] = 3044 
a[8215] = 1408 
a[6444] = 3524 
a[8216] = 264 
a[6445] = 2224 
a[8217] = 1024 
a[6446] = 3900 
a[8218] = 2672 
a[6447] = 3308 
a[8219] = 92 
a[6448] = 1736 
a[8220] = 1172 
a[6449] = 480 
a[8221] = 1152 
a[6450] = 2932 
a[8222] = 112 
a[6451] = 1868 
a[8223] = 480 
a[6452] = 1640 
a[8224] = 1616 
a[6453] = 1332 
a[8225] = 3216 
a[6454] = 2208 
a[8226] = 3812 
a[6455] = 3628 
a[8227] = 1328 
a[6456] = 2156 
a[8228] = 2348 
a[6457] = 1220 
a[8229] = 3708 
a[6458] = 3524 
a[8230] = 976 
a[6459] = 3908 
a[8231] = 1392 
a[6460] = 204 
a[8232] = 2592 
a[6461] = 3308 
a[8233] = 212 
a[6462] = 532 
a[8234] = 2088 
a[6463] = 596 
a[8235] = 2156 
a[6464] = 696 
a[8236] = 3772 
a[6465] = 708 
a[8237] = 820 
a[6466] = 2148 
a[8238] = 3456 
a[6467] = 1232 
a[8239] = 2376 
a[6468] = 24 
a[8240] = 2372 
a[6469] = 2332 
a[8241] = 80 
a[6470] = 1632 
a[8242] = 1932 
a[6471] = 2548 
a[8243] = 896 
a[6472] = 3688 
a[6473] = 1640 
a[6474] = 1584 
a[6475] = 3204 
a[6476] = 3856 
a[6477] = 1480 
a[6478] = 2504 
a[6479] = 2992 
a[6480] = 3360 
a[6481] = 2836 
a[6482] = 856 
a[6483] = 992 
a[6484] = 160 
a[6485] = 464 
a[6486] = 2020 
a[6487] = 3716 
a[6488] = 3084 
a[6489] = 2944 
a[6490] = 3616 
a[6491] = 3284 
a[6492] = 3652 
a[6493] = 140 
a[6494] = 1280 
a[6495] = 344 
a[6496] = 2252 
a[6497] = 828 
a[6498] = 1568 
a[6499] = 3676 
a[6500] = 3152 
a[6501] = 3192 
a[6502] = 2216 
a[6503] = 2832 
a[6504] = 2232 
a[6505] = 3796 
a[6506] = 3436 
a[8244] = 3376 
a[8245] = 3068 
a[8246] = 3704 
a[8247] = 3632 
a[8248] = 1492 
a[8249] = 2368 
a[8250] = 3716 
a[8251] = 2656 
a[8252] = 924 
a[8253] = 3820 
a[8254] = 3128 
a[8255] = 3940 
a[8256] = 436 
a[8257] = 340 
a[8258] = 1260 
a[8259] = 2776 
a[8260] = 44 
a[8261] = 3636 
a[8262] = 160 
a[8263] = 2628 
a[8264] = 1248 
a[8265] = 3652 
a[8266] = 2184 
a[8267] = 1012 
a[8268] = 1872 
a[8269] = 3044 
a[8270] = 3384 
a[8271] = 240 
a[8272] = 524 
a[8273] = 2716 
a[8274] = 1128 
a[8275] = 3892 
a[8276] = 1776 
a[8277] = 824 
a[8278] = 3516 
a[8279] = 3260 
a[8280] = 592 
a[8281] = 636 
a[8282] = 3316 
a[8283] = 2916 
a[8284] = 1856 
a[8285] = 3848 
a[8286] = 2848 
a[8287] = 2288 
a[8288] = 180 
a[8289] = 100 
a[8290] = 1056 
a[8291] = 216 
a[8292] = 1136 
a[8293] = 2620 
a[8294] = 248 
a[8295] = 2376 
a[8296] = 2264 
a[6507] = 3488 
a[8297] = 2424 
a[8298] = 3384 
a[8299] = 1536 
a[6508] = 2676 
a[8300] = 1460 
a[6509] = 3340 
a[8301] = 2760 
a[8302] = 1768 
a[8303] = 1976 
a[8304] = 2876 
a[8305] = 296 
a[8306] = 1860 
a[8307] = 648 
a[8308] = 2520 
a[8309] = 2780 
a[8310] = 1308 
a[8311] = 516 
a[8312] = 3408 
a[8313] = 620 
a[8314] = 3424 
a[8315] = 1256 
a[8316] = 460 
a[8317] = 2268 
a[8318] = 944 
a[8319] = 632 
a[8320] = 3768 
a[8321] = 1996 
a[8322] = 2252 
a[8323] = 900 
a[8324] = 2016 
a[6510] = 3884 
a[8325] = 2492 
a[6511] = 3436 
a[8326] = 676 
a[6512] = 2168 
a[8327] = 1680 
a[8328] = 908 
a[8329] = 52 
a[8330] = 3208 
a[8331] = 2364 
a[8332] = 212 
a[8333] = 2380 
a[8334] = 1740 
a[8335] = 3084 
a[8336] = 2668 
a[8337] = 3596 
a[8338] = 1132 
a[8339] = 2592 
a[8340] = 2368 
a[8341] = 3840 
a[8342] = 3100 
a[8343] = 3176 
a[8344] = 452 
a[8345] = 2516 
a[8346] = 424 
a[8347] = 2312 
a[8348] = 2184 
a[8349] = 2772 
a[8350] = 348 
a[8351] = 1948 
a[8352] = 2168 
a[6513] = 2140 
a[8353] = 2592 
a[6514] = 420 
a[8354] = 248 
a[6515] = 3728 
a[8355] = 176 
a[6516] = 2596 
a[8356] = 2484 
a[6517] = 3840 
a[8357] = 916 
a[6518] = 3440 
a[8358] = 1848 
a[6519] = 3084 
a[8359] = 3384 
a[6520] = 2776 
a[8360] = 964 
a[6521] = 456 
a[8361] = 2456 
a[6522] = 2360 
a[8362] = 3148 
a[6523] = 2420 
a[8363] = 2576 
a[6524] = 592 
a[8364] = 828 
a[6525] = 1040 
a[8365] = 884 
a[6526] = 2756 
a[8366] = 1652 
a[6527] = 244 
a[8367] = 3492 
a[6528] = 1864 
a[8368] = 1880 
a[6529] = 1724 
a[8369] = 184 
a[6530] = 3912 
a[8370] = 3484 
a[6531] = 2416 
a[8371] = 240 
a[6532] = 2320 
a[8372] = 20 
a[6533] = 3528 
a[8373] = 3984 
a[6534] = 2652 
a[8374] = 3408 
a[6535] = 544 
a[8375] = 1872 
a[6536] = 724 
a[8376] = 2492 
a[6537] = 2080 
a[6538] = 28 
a[6539] = 3392 
a[6540] = 2824 
a[6541] = 3904 
a[6542] = 2820 
a[6543] = 2392 
a[6544] = 2036 
a[6545] = 640 
a[6546] = 2116 
a[6547] = 2032 
a[6548] = 1880 
a[6549] = 2956 
a[6550] = 1108 
a[6551] = 648 
a[6552] = 3404 
a[6553] = 868 
a[6554] = 472 
a[6555] = 1396 
a[6556] = 1904 
a[6557] = 628 
a[6558] = 1632 
a[6559] = 1168 
a[6560] = 2348 
a[6561] = 2944 
a[6562] = 3576 
a[6563] = 2068 
a[6564] = 2468 
a[6565] = 2220 
a[6566] = 12 
a[6567] = 3184 
a[6568] = 1704 
a[6569] = 1440 
a[6570] = 3980 
a[6571] = 520 
a[6572] = 1336 
a[6573] = 200 
a[6574] = 2904 
a[6575] = 772 
a[6576] = 2244 
a[6577] = 2420 
a[6578] = 208 
a[6579] = 116 
a[6580] = 2776 
a[6581] = 2716 
a[6582] = 760 
a[6583] = 2176 
a[6584] = 988 
a[6585] = 2632 
a[6586] = 972 
a[6587] = 292 
a[6588] = 3252 
a[6589] = 2600 
a[6590] = 1452 
a[6591] = 3000 
a[6592] = 2944 
a[6593] = 1020 
a[6594] = 2468 
a[6595] = 2812 
a[6596] = 644 
a[6597] = 2476 
a[6598] = 3400 
a[6599] = 2340 
a[6600] = 3908 
a[6601] = 3372 
a[6602] = 260 
a[6603] = 2648 
a[6604] = 972 
a[8377] = 1232 
a[8378] = 180 
a[8379] = 2080 
a[8380] = 3996 
a[8381] = 520 
a[8382] = 20 
a[8383] = 2156 
a[8384] = 512 
a[8385] = 260 
a[8386] = 3732 
a[8387] = 2988 
a[8388] = 1168 
a[8389] = 2980 
a[8390] = 2364 
a[8391] = 3532 
a[8392] = 1432 
a[8393] = 2916 
a[8394] = 2104 
a[8395] = 2252 
a[8396] = 3792 
a[8397] = 1156 
a[8398] = 3144 
a[8399] = 3072 
a[8400] = 1336 
a[8401] = 2620 
a[8402] = 3304 
a[8403] = 2756 
a[8404] = 2596 
a[8405] = 112 
a[8406] = 620 
a[8407] = 2492 
a[8408] = 2744 
a[8409] = 792 
a[8410] = 564 
a[8411] = 144 
a[8412] = 2712 
a[8413] = 1984 
a[8414] = 3700 
a[8415] = 3216 
a[8416] = 3644 
a[8417] = 3428 
a[8418] = 3604 
a[8419] = 804 
a[8420] = 2400 
a[8421] = 3372 
a[8422] = 1740 
a[8423] = 1232 
a[8424] = 2280 
a[8425] = 3836 
a[8426] = 3480 
a[8427] = 3472 
a[8428] = 2392 
a[8429] = 24 
a[8430] = 2536 
a[8431] = 1128 
a[8432] = 48 
a[8433] = 3240 
a[8434] = 3876 
a[8435] = 44 
a[8436] = 3344 
a[8437] = 492 
a[8438] = 2528 
a[8439] = 3488 
a[8440] = 2684 
a[8441] = 492 
a[8442] = 3624 
a[8443] = 1392 
a[8444] = 3876 
a[8445] = 3320 
a[8446] = 2008 
a[8447] = 3512 
a[8448] = 148 
a[8449] = 1608 
a[8450] = 1720 
a[8451] = 3948 
a[8452] = 972 
a[8453] = 3452 
a[8454] = 1176 
a[8455] = 652 
a[8456] = 688 
a[8457] = 2056 
a[8458] = 1524 
a[8459] = 3072 
a[8460] = 2072 
a[8461] = 52 
a[8462] = 196 
a[8463] = 2112 
a[8464] = 3284 
a[8465] = 64 
a[8466] = 3560 
a[8467] = 28 
a[8468] = 1956 
a[8469] = 2080 
a[8470] = 3508 
a[8471] = 636 
a[8472] = 3976 
a[8473] = 536 
a[8474] = 3428 
a[8475] = 3844 
a[8476] = 3848 
a[8477] = 2836 
a[8478] = 760 
a[8479] = 1396 
a[8480] = 1844 
a[8481] = 2472 
a[8482] = 1336 
a[8483] = 216 
a[8484] = 3324 
a[8485] = 3912 
a[8486] = 860 
a[8487] = 4004 
a[8488] = 1960 
a[8489] = 2376 
a[8490] = 476 
a[8491] = 1436 
a[8492] = 3828 
a[8493] = 664 
a[8494] = 948 
a[8495] = 512 
a[8496] = 2132 
a[8497] = 500 
a[8498] = 532 
a[8499] = 1488 
a[8500] = 3984 
a[8501] = 1444 
a[8502] = 3524 
a[8503] = 1360 
a[8504] = 1972 
a[8505] = 352 
a[8506] = 2604 
a[8507] = 3220 
a[8508] = 3184 
a[8509] = 3356 
a[8510] = 2016 
a[8511] = 1020 
a[8512] = 3228 
a[8513] = 3344 
a[8514] = 2640 
a[8515] = 2544 
a[8516] = 660 
a[8517] = 900 
a[8518] = 3948 
a[8519] = 20 
a[8520] = 680 
a[8521] = 420 
a[8522] = 1448 
a[8523] = 500 
a[8524] = 2484 
a[8525] = 3800 
a[8526] = 1008 
a[8527] = 2016 
a[8528] = 1700 
a[8529] = 2940 
a[8530] = 908 
a[8531] = 1676 
a[8532] = 1784 
a[8533] = 424 
a[8534] = 436 
a[8535] = 1156 
a[8536] = 772 
a[8537] = 3036 
a[8538] = 368 
a[8539] = 1356 
a[8540] = 3792 
a[8541] = 3784 
a[8542] = 3776 
a[8543] = 3016 
a[8544] = 3124 
a[8545] = 2408 
a[8546] = 2960 
a[8547] = 1184 
a[8548] = 3304 
a[8549] = 312 
a[8550] = 1196 
a[8551] = 3976 
a[8552] = 2132 
a[8553] = 2640 
a[8554] = 1876 
a[8555] = 608 
a[8556] = 3840 
a[8557] = 2876 
a[8558] = 28 
a[8559] = 1532 
a[8560] = 3220 
a[8561] = 928 
a[8562] = 612 
a[8563] = 996 
a[8564] = 2752 
a[8565] = 1040 
a[8566] = 2148 
a[8567] = 3516 
a[8568] = 68 
a[8569] = 3916 
a[8570] = 864 
a[8571] = 3856 
a[8572] = 3696 
a[8573] = 636 
a[8574] = 272 
a[8575] = 220 
a[8576] = 444 
a[8577] = 3224 
a[8578] = 1396 
a[8579] = 3740 
a[8580] = 936 
a[8581] = 2584 
a[8582] = 1116 
a[8583] = 3060 
a[8584] = 2624 
a[8585] = 2988 
a[8586] = 3664 
a[8587] = 3864 
a[8588] = 3264 
a[8589] = 1092 
a[8590] = 1392 
a[8591] = 2476 
a[8592] = 3420 
a[8593] = 3404 
a[8594] = 876 
a[8595] = 2164 
a[8596] = 436 
a[8597] = 3016 
a[8598] = 3084 
a[8599] = 1908 
a[8600] = 332 
a[8601] = 1348 
a[8602] = 3164 
a[8603] = 20 
a[8604] = 3384 
a[8605] = 3428 
a[8606] = 1640 
a[8607] = 3824 
a[8608] = 52 
a[8609] = 3028 
a[8610] = 964 
a[8611] = 984 
a[8612] = 3016 
a[8613] = 3484 
a[8614] = 36 
a[8615] = 1632 
a[8616] = 3872 
a[8617] = 1100 
a[8618] = 2900 
a[8619] = 3128 
a[8620] = 3592 
a[8621] = 284 
a[8622] = 3008 
a[8623] = 3004 
a[8624] = 3680 
a[8625] = 1284 
a[8626] = 2572 
a[8627] = 1516 
a[8628] = 1700 
a[8629] = 3056 
a[8630] = 3416 
a[8631] = 2024 
a[8632] = 396 
a[8633] = 2572 
a[8634] = 3448 
a[8635] = 1184 
a[8636] = 3400 
a[8637] = 1080 
a[8638] = 2408 
a[8639] = 3448 
a[8640] = 1512 
a[8641] = 3364 
a[8642] = 1832 
a[8643] = 520 
a[8644] = 248 
a[8645] = 3268 
a[8646] = 3552 
a[8647] = 112 
a[8648] = 364 
a[8649] = 2444 
a[8650] = 644 
a[8651] = 1356 
a[8652] = 128 
a[8653] = 3644 
a[8654] = 1764 
a[8655] = 3800 
a[8656] = 2328 
a[8657] = 328 
a[8658] = 1312 
a[8659] = 20 
a[8660] = 784 
a[8661] = 2128 
a[8662] = 2036 
a[8663] = 2580 
a[8664] = 2104 
a[8665] = 1476 
a[8666] = 3756 
a[8667] = 1496 
a[8668] = 3960 
a[8669] = 2156 
a[8670] = 2344 
a[8671] = 1464 
a[8672] = 2924 
a[8673] = 168 
a[8674] = 1976 
a[8675] = 3164 
a[8676] = 840 
a[8677] = 2928 
a[8678] = 680 
a[8679] = 1196 
a[8680] = 1368 
a[8681] = 1316 
a[8682] = 3952 
a[8683] = 1488 
a[8684] = 2360 
a[8685] = 1708 
a[8686] = 2692 
a[8687] = 680 
a[8688] = 3436 
a[8689] = 1404 
a[8690] = 692 
a[8691] = 212 
a[8692] = 932 
a[8693] = 2720 
a[8694] = 2788 
a[8695] = 3028 
a[8696] = 1600 
a[8697] = 3944 
a[8698] = 520 
a[8699] = 1552 
a[8700] = 2096 
a[8701] = 2856 
a[8702] = 416 
a[8703] = 2420 
a[8704] = 428 
a[8705] = 3792 
a[8706] = 2984 
a[8707] = 1260 
a[8708] = 2712 
a[8709] = 3656 
a[8710] = 3856 
a[8711] = 1480 
a[8712] = 964 
a[8713] = 3800 
a[8714] = 372 
a[8715] = 3316 
a[8716] = 2912 
a[8717] = 3056 
a[8718] = 3988 
a[8719] = 2340 
a[8720] = 1860 
a[8721] = 2080 
a[8722] = 2548 
a[8723] = 2784 
a[8724] = 2204 
a[8725] = 2736 
a[8726] = 1808 
a[8727] = 3796 
a[8728] = 2672 
a[8729] = 3728 
a[8730] = 2748 
a[8731] = 2168 
a[8732] = 2576 
a[8733] = 3156 
a[8734] = 1988 
a[8735] = 404 
a[8736] = 348 
a[8737] = 968 
a[8738] = 1656 
a[8739] = 3052 
a[8740] = 616 
a[8741] = 2912 
a[8742] = 1936 
a[8743] = 1576 
a[8744] = 116 
a[8745] = 2300 
a[8746] = 2292 
a[8747] = 3020 
a[8748] = 2756 
a[8749] = 2276 
a[8750] = 1352 
a[8751] = 608 
a[8752] = 348 
a[8753] = 1300 
a[8754] = 792 
a[8755] = 2544 
a[8756] = 28 
a[8757] = 4000 
a[8758] = 3740 
a[8759] = 104 
a[8760] = 3720 
a[8761] = 3888 
a[8762] = 3672 
a[8763] = 2292 
a[8764] = 444 
a[8765] = 1656 
a[8766] = 2688 
a[8767] = 784 
a[8768] = 2616 
a[8769] = 1748 
a[8770] = 3832 
a[8771] = 3224 
a[8772] = 652 
a[8773] = 1760 
a[8774] = 2200 
a[8775] = 760 
a[8776] = 1460 
a[8777] = 488 
a[8778] = 1180 
a[8779] = 208 
a[8780] = 164 
a[8781] = 2528 
a[8782] = 2216 
a[8783] = 1912 
a[8784] = 1228 
a[8785] = 3000 
a[8786] = 452 
a[8787] = 2660 
a[8788] = 2996 
a[8789] = 1592 
a[8790] = 2756 
a[8791] = 116 
a[8792] = 1476 
a[8793] = 3828 
a[8794] = 3808 
a[8795] = 1912 
a[8796] = 1476 
a[8797] = 2492 
a[8798] = 2692 
a[8799] = 1492 
a[8800] = 1640 
a[8801] = 3924 
a[8802] = 2120 
a[8803] = 3692 
a[8804] = 3084 
a[8805] = 312 
a[8806] = 1856 
a[8807] = 536 
a[8808] = 792 
a[8809] = 3028 
a[8810] = 736 
a[8811] = 2356 
a[8812] = 2956 
a[8813] = 352 
a[8814] = 264 
a[8815] = 180 
a[8816] = 752 
a[8817] = 2116 
a[8818] = 2832 
a[8819] = 1148 
a[8820] = 3700 
a[8821] = 2988 
a[8822] = 1260 
a[8823] = 2576 
a[8824] = 2808 
a[8825] = 1060 
a[8826] = 484 
a[8827] = 1688 
a[8828] = 952 
a[8829] = 576 
a[8830] = 580 
a[8831] = 2584 
a[8832] = 1900 
a[8833] = 2692 
a[8834] = 3680 
a[8835] = 976 
a[8836] = 3000 
a[8837] = 2936 
a[8838] = 2912 
a[8839] = 1192 
a[8840] = 1956 
a[8841] = 1048 
a[8842] = 3544 
a[8843] = 2316 
a[8844] = 1392 
a[8845] = 1208 
a[8846] = 2488 
a[8847] = 2136 
a[8848] = 3316 
a[8849] = 2720 
a[8850] = 3280 
a[8851] = 3008 
a[8852] = 1700 
a[8853] = 532 
a[8854] = 1580 
a[8855] = 1908 
a[8856] = 1584 
a[8857] = 3464 
a[8858] = 996 
a[8859] = 3940 
a[8860] = 1440 
a[8861] = 1572 
a[8862] = 2516 
a[8863] = 740 
a[8864] = 256 
a[8865] = 3596 
a[8866] = 3116 
a[8867] = 656 
a[8868] = 2524 
a[8869] = 2020 
a[8870] = 3252 
a[8871] = 1884 
a[8872] = 3060 
a[8873] = 196 
a[8874] = 192 
a[8875] = 1852 
a[8876] = 1396 
a[8877] = 80 
a[8878] = 3980 
a[8879] = 704 
a[8880] = 200 
a[8881] = 660 
a[8882] = 1112 
a[8883] = 1892 
a[8884] = 1184 
a[8885] = 2684 
a[8886] = 1200 
a[8887] = 172 
a[8888] = 3548 
a[8889] = 2192 
a[8890] = 104 
a[8891] = 2388 
a[8892] = 3756 
a[8893] = 20 
a[8894] = 3120 
a[8895] = 4004 
a[8896] = 1020 
a[8897] = 2228 
a[8898] = 2064 
a[8899] = 3536 
a[8900] = 1648 
a[8901] = 1308 
a[8902] = 2820 
a[8903] = 700 
a[8904] = 2904 
a[8905] = 412 
a[8906] = 2544 
a[8907] = 292 
a[8908] = 484 
a[8909] = 3928 
a[8910] = 988 
a[8911] = 676 
a[8912] = 580 
a[8913] = 2092 
a[8914] = 3968 
a[8915] = 3168 
a[8916] = 2180 
a[8917] = 1164 
a[8918] = 740 
a[8919] = 3128 
a[8920] = 756 
a[8921] = 2244 
a[8922] = 2920 
a[8923] = 504 
a[8924] = 3664 
a[8925] = 2032 
a[8926] = 1908 
a[8927] = 676 
a[8928] = 1664 
a[8929] = 3964 
a[8930] = 1616 
a[8931] = 3304 
a[8932] = 2672 
a[8933] = 1836 
a[8934] = 1408 
a[8935] = 1568 
a[8936] = 2244 
a[8937] = 1352 
a[8938] = 3260 
a[8939] = 128 
a[8940] = 2680 
a[8941] = 240 
a[8942] = 800 
a[8943] = 3256 
a[8944] = 3736 
a[8945] = 2168 
a[8946] = 3824 
a[8947] = 3316 
a[8948] = 732 
a[8949] = 1964 
a[8950] = 3844 
a[8951] = 1480 
a[8952] = 200 
a[8953] = 2756 
a[8954] = 3384 
a[8955] = 1264 
a[8956] = 2192 
a[8957] = 1288 
a[8958] = 3344 
a[8959] = 1256 
a[8960] = 2652 
a[8961] = 2360 
a[8962] = 1960 
a[8963] = 2728 
a[8964] = 188 
a[8965] = 3360 
a[8966] = 1696 
a[8967] = 2424 
a[8968] = 2116 
a[8969] = 952 
a[8970] = 3956 
a[8971] = 788 
a[8972] = 2592 
a[8973] = 2156 
a[8974] = 1444 
a[8975] = 3728 
a[8976] = 316 
a[8977] = 2668 
a[8978] = 3036 
a[8979] = 1044 
a[8980] = 624 
a[8981] = 284 
a[8982] = 3924 
a[8983] = 2224 
a[8984] = 3032 
a[8985] = 3304 
a[8986] = 3484 
a[8987] = 2624 
a[8988] = 1992 
a[8989] = 2820 
a[8990] = 3872 
a[8991] = 2044 
a[8992] = 2580 
a[8993] = 1828 
a[8994] = 764 
a[8995] = 2760 
a[8996] = 2588 
a[8997] = 2456 
a[8998] = 2588 
a[8999] = 2104 
a[9000] = 808 
a[9001] = 2536 
a[9002] = 296 
a[9003] = 3392 
a[9004] = 684 
a[9005] = 3140 
a[9006] = 3116 
a[9007] = 2400 
a[9008] = 1804 
a[9009] = 3552 
a[9010] = 844 
a[9011] = 3828 
a[9012] = 3828 
a[9013] = 764 
a[9014] = 2048 
a[9015] = 264 
a[9016] = 60 
a[9017] = 2932 
a[9018] = 2880 
a[9019] = 3452 
a[9020] = 3152 
a[9021] = 156 
a[9022] = 1488 
a[9023] = 1724 
a[9024] = 1976 
a[9025] = 3656 
a[9026] = 1884 
a[9027] = 1964 
a[9028] = 3512 
a[9029] = 464 
a[9030] = 1472 
a[9031] = 312 
a[9032] = 400 
a[9033] = 1760 
a[9034] = 3696 
a[9035] = 2484 
a[9036] = 892 
a[9037] = 212 
a[9038] = 880 
a[9039] = 96 
a[9040] = 1168 
a[9041] = 1716 
a[9042] = 3920 
a[9043] = 988 
a[9044] = 2472 
a[9045] = 3368 
a[9046] = 2652 
a[9047] = 3932 
a[9048] = 2292 
a[9049] = 1528 
a[9050] = 3376 
a[9051] = 2844 
a[9052] = 1676 
a[9053] = 2268 
a[9054] = 560 
a[9055] = 1052 
a[9056] = 1916 
a[9057] = 3844 
a[9058] = 416 
a[9059] = 1420 
a[9060] = 304 
a[9061] = 1880 
a[9062] = 1724 
a[9063] = 2104 
a[9064] = 3632 
a[9065] = 2820 
a[9066] = 584 
a[9067] = 1928 
a[9068] = 436 
a[9069] = 1456 
a[9070] = 2016 
a[9071] = 1596 
a[9072] = 3164 
a[9073] = 1928 
a[9074] = 3984 
a[9075] = 3040 
a[9076] = 1288 
a[9077] = 2632 
a[9078] = 372 
a[9079] = 980 
a[9080] = 1560 
a[9081] = 1152 
a[9082] = 3816 
a[9083] = 3228 
a[9084] = 3412 
a[9085] = 1776 
a[9086] = 1680 
a[9087] = 1320 
a[9088] = 1616 
a[9089] = 2088 
a[9090] = 140 
a[9091] = 3320 
a[9092] = 3964 
a[9093] = 3264 
a[9094] = 1416 
a[9095] = 996 
a[9096] = 2076 
a[9097] = 3400 
a[9098] = 2916 
a[9099] = 3912 
a[9100] = 848 
a[9101] = 928 
a[9102] = 2908 
a[9103] = 1416 
a[9104] = 256 
a[9105] = 2888 
a[9106] = 1856 
a[9107] = 2948 
a[9108] = 1512 
a[9109] = 2220 
a[9110] = 1328 
a[9111] = 472 
a[9112] = 3364 
a[9113] = 2548 
a[9114] = 3692 
a[9115] = 176 
a[9116] = 1724 
a[9117] = 1364 
a[9118] = 2896 
a[9119] = 3332 
a[9120] = 852 
a[9121] = 3028 
a[9122] = 52 
a[9123] = 2216 
a[9124] = 2284 
a[9125] = 2872 
a[9126] = 3208 
a[9127] = 1764 
a[9128] = 2264 
a[9129] = 3524 
a[9130] = 3076 
a[9131] = 516 
a[9132] = 1852 
a[9133] = 1980 
a[9134] = 3332 
a[9135] = 2104 
a[9136] = 860 
a[9137] = 2588 
a[9138] = 2452 
a[9139] = 3772 
a[9140] = 800 
a[9141] = 3772 
a[9142] = 236 
a[9143] = 1568 
a[9144] = 2312 
a[9145] = 1328 
a[9146] = 3144 
a[9147] = 32 
a[9148] = 92 
a[9149] = 2036 
a[9150] = 764 
a[9151] = 936 
a[9152] = 2464 
a[9153] = 812 
